"Gene.name"	"SRR6068402"	"SRR6068403"	"SRR6068404"	"SRR6068405"	"SRR6068406"	"SRR6068407"	"SRR6068408"	"SRR6068409"
"Tcf20"	1801.3254	1614.1528	1095.147	500.86577	1646.23796	1606.5597	2105.2183	2330.41733
"Tcf21"	63.08309	62.2496	67.7877	30.9235	143.75397	65.7568	246.2265	207.2962
"Tcf23"	63	39	62	30.0769	32	48	2	7
"Tcf24"	11.1836	4.08633	9.08632	10.1912	16.000004	13.0872	36.5932	36
"Tcf25"	2192.33925	2015.2585	1880.8979	804.09798	1887.26249	2188.4866	2783.35904	3241.09141
"Tcf3"	188.6326133996	163.79124	140.244038472	56.73063645	184.567113	191.0732392042	436.66383723684	507.71191
"Tcf4"	1507.1123945	1681.963758	1446.1284	973.36846	2526.17107	2365.74295564	3745.38649	3989.18550466591
"Tcf7"	10	3.43723	13.9883	12.3573	6.35793	15	6.7946	16.9128
"Tcf7l1"	33.4637	40	37.00005	29.91841	36.69216	41.99999	66.11493	58.2397
"Tcf7l2"	49.09078	76.67013	69.78344	37.84178542732	81.0307	118.47801	144.5068	90.48896
"Tcfl5"	0	1	0	2.15615	0	3	7.13578	9.37976
"Tchh"	6	9	10	22	9	11	8	7
"Tchhl1"	1	0	0	18	1	0	0	0
"Tchp"	58.6696	66.1851286	17.5298	0	47.7924	31.980645	47.8374	86
"Tcim"	694	760	501	260	1110	1177	1002	742
"Tcirg1"	99.685	108.9882	177.51048	55.7493	119.98137	163.10489	978.59171	1527.3529
"Tcl1"	0	0	1	5.69849	0	0	0	0
"Tcl1b1"	0	0	1	7	0	0	0	0
"Tcl1b2"	0	2	0	4.39789	0	0	0	0
"Tcl1b3"	0	1	0	3.79589	0	0	0	0
"Tcl1b4"	0	4	1	11	0	1	0	0
"Tcl1b5"	0	1	0	5.59301	0	0	0	0
"Tcn2"	665.000500125487	610.999800044424	269.9996149401	135.999986098735	572.0001291788	529	535.9995	736.00026812
"Tcof1"	182.13165	152	218.6367	86.3818	188.41288	165.839	372.1953	363.29302
"Tcp1"	2759.6204	3229.9346	1956.64281	1328.265	2717.0699	2469.58302	5196.8004	6409.9539
"Tcp10a"	1.94271	3	2.76891	30.81211	2	1.27565	1.9565200434148	0
"Tcp10b"	4.05729	0	27.60782	25.69043	1	3.50473	5.04349	6
"Tcp10c"	0	6	2.623239	33.6637	0	0	0	0
"Tcp11"	0	0	0	1.13996	0	0	1.3233	0
"Tcp11l1"	53.98796	39.2766	32.95035	40.4116000868786	51.2358	82.4665	111.28236	155.484
"Tcp11l2"	1654.37	1281.1	382.594	202.1	1230.72	1210.98	213.196	276.869
"Tcp11x2"	0	1	1	7	0	0	1	5
"Tcstv1"	1	0	0	7	0	0	0	0
"Tcstv3"	0	0	0	3	0	0	0	0
"Tcta"	604	631	184.9996	120	644	605	183.9999	244.999641
"Tcte1"	2	1.03252	0	18.25818	0	3.5852	0	1.28149
"Tcte2"	16.483	14.28232	25.29412	29.00005	10.8777	23.18515	12.12319	16.82
"Tcte3"	0	1.15018e-06	7.66119	2.90421	2.79244	3.20649	1.52797	5.09977
"Tctex1d1"	0	1	0	7	0	0	0	0
"Tctex1d2"	38.1179	72.2895	19.6787	18.6063	69.3322	44.2668	377.7056	371.6655
"Tctex1d4"	2	1	4	3	1	1	15.00002	11
"Tctn1"	66.8576	47.4365	31.1582	36.2704	51.3844	99.775	71.4434	109.665
"Tctn3"	111.10019	113.465	47.99996	41	88.7525	138.21512	136.27238	183.614
"Tdg"	161.26764	152.65322	304.98708	125.214904	211.3554	218.65091	566.8564	586.19647
"Tdgf1"	0	4	1	8.01515	2	1	6.5608	4
"Tdh"	0	0	1.36657	3	0	0	1	0
"Tdo2"	7	6	5	16.41665	7	15.247	19.6997	23.2097
"Tdp1"	47.078320809	33.334932	19.6949	17.28000324669	46.1736	49.2853441	97.5023	78.490536
"Tdp2"	136.9559	173.8385	129.0647	44.5048	212.0646	203.7427	449.7473	518.4321
"Tdpoz1"	0	0	2	5.80289	0	0	4	0
"Tdpoz2"	0	0	0	1	0	0	0	0
"Tdpoz3"	0	0	1	5.6	0	0.5	0	0
"Tdpoz4"	0	0	0	2.56769	0	0	0	0
"Tdpoz5"	0	0	0	1.80115	0	0	0	0
"Tdpoz6"	0	0	1	4.70003	0	0	0	0
"Tdpoz7"	0	0	0	1.80115	0	0	0	0
"Tdpoz8"	0	1	2	15.13	2	1	1	3
"Tdpoz9"	0	0	0	23.1971	0	0	0	0
"Tdrd1"	2.02807312	3.17086725	2.026061022	28.2596024	1.00235913	4.17828844	3.05843546	5.11698353
"Tdrd12"	1	9	0	20.999996	1	4.000004	2	3
"Tdrd3"	525.5105	572.967	283.94762	270.92874	583.994	612.188	777.1088	874.10262
"Tdrd5"	1	3.0812	3.63846	15.11508	2	3	2	6.08958
"Tdrd6"	0	1	4	15	0	6.28729	2	2
"Tdrd7"	308.77301758	270.888	297.7232	162.7853	318.044	275.411	649.7132	737.006
"Tdrd9"	1	0	0	6.43236	0	1.07667	2	0
"Tdrkh"	27.68344	49.5760505893675	13.5964572778	37.828116972	47.05965	51.6504247	32.05829	47.40719
"Tdrp"	44	24.7743	30.7129	14.2318185	45.3559	31.6377	8.64807	23
"Tead1"	2361.52047	2434.42322	1632.72546	958.23896	2099.60507	2508.88495	1315.18984	1312.91341
"Tead2"	37.268320918228	38.617583	33.28523	18.27427	37.8414	46.8351	244.67296	294.3715
"Tead3"	19.8940824618	29.5894782	72.4798	1.9215	52.3417	46.04047	53.1495	62.551764493
"Tead4"	66	32.000022	130.99956	49	28.00001	57.00003	79.00001	69.00002
"Tec"	261.992	335.13482	90.690265216	159.2273	306.1391	267.59954	264.0888817	349.46714
"Tecpr1"	402.237	354.567	228.911	54.771	390.028	334.817	223.991	249.855
"Tecpr2"	256.865	209.6119	124.878000257037	80.191095567	201.638	220.8897	187.69100452469	220.09041
"Tecr"	3658.88705	3420.075	1344.5238	558.7973	2820.28151	3071.797	474.114	735.2646
"Tecrl"	1240.995576	1153.9987	527.9997	475	1009.00260232	1018	146.9996023	207.00025
"Tecta"	3	2.82467	1.41131	28	0	2.82428	9	6
"Tectb"	1	0	4.999995	12.01377	0	0	0	1
"Tedc1"	0	9.66897	2.12315	2.64895	0	8.96799	50.9627	89.3094
"Tedc2"	33.1964	28.7567	57.0812	30.8055	23.2239	29.5551	91.8627	95.0962
"Teddm1a"	1	1	2	4	0	8	0	1
"Teddm1b"	6.92019	3.02133	7.99518	21.0317	5.65732	18.3565	8.33124	9.376
"Teddm2"	2.50826	5	7.02045	19.91936	0	1.36415	3.83506	3.346348
"Teddm3"	0	1	2	6	0	0	1	0
"Tef"	835.46936	1087.71443	676.88014	225.487	863.49953	878.48967	342.75929	395.89
"Tefm"	283.0001	271.9998	100.4405	60.99999	318.9999	319.4499	268.0005	293.2431
"Tek"	763.2689	887.4293	443.2124	438.0002	1331.568	898.272	1204	1214
"Tekt1"	1	2.99999671	5	10	0.99999987	4	0	1
"Tekt2"	1	0	1	5	1	7.71222	14	3.000002
"Tekt3"	0	1	1	4	0	0	0	0
"Tekt4"	2.99999947	0	0	3.57068	0	0	0	0
"Tekt5"	2	1	2	7	0	1	1	6
"Telo2"	136.4492	118.406	52.1163078	26.0827	130.9777	116.018	107.0006	140.2788
"Ten1"	80.2729	71.4086	21.1236	18.5902	52.6915	59.2268	188.014	258.939
"Tenm1"	0	6.64921	1.22529	25.366393	3	2.00278	2.0108279	2
"Tenm2"	3	8.14371	1.19131	46.3977	3	4	0	3
"Tenm3"	99.00003	109.02344	47.46348	59.87585	126.82114	104.00003	387.8987	537.01307
"Tenm4"	5.2273	8.8768	4.4754480659	49.78327	8.98833	7.00013	13.0069	6.978030472
"Tent2"	235.81318	252.4796	329.02905	251.66657	300.94161	279.0787	1208.0191	1296.7715
"Tent4a"	195.0019	173.658191	186.5283	91.6463	190.88238	188.01025	284.43043	359.7742
"Tent4b"	432.44437	456.5344	435.13664	223.89881	483.00038	508.35800868442	541.9999	620.7192
"Tent5a"	399.9998	406.00000338249	704.9995	318	550	644	1298	1294
"Tent5b"	14	18	60	26	7	15	34	48
"Tent5c"	342.264	244.369	176.598	67.5504	362.093	257.007	514.84	435.633
"Tent5d"	0	3.0000067	0	5.0000017	1	1	1.0000001	0.9999999
"Tep1"	355.515	291.404	140.026832	116.85768	326.7626	343.1947	772.3302	1031.6829
"Tepp"	0	1.1246	4.03919	14.00001	0	0	0	1
"Tepsin"	91.187	74.8678	51.7522	23.4362	78.3337	97.8511	80.9595	82.069
"Terb1"	0	2	1	1.89661	0	2	0.0697057	2.28435
"Terb2"	0	0	1	1.17483	0	0	0	0
"Terf1"	41.1814	40.527	45.7769	46.7758	70.8915	68.349	220.5556	250.223
"Terf2"	106.55	58.74258	82.81461	49.43081	60.64274	102.9983	103.45287	116.8735791
"Terf2ip"	280.739	327.992	176.219	129.777	277.736	308.497	184.404	236.281
"Tert"	0	0	0	17.9844	4.97547	0	28.7646	27.4876
"Tes"	87	92.69256	573.9179	276.1916	89.88738	85.6683	1239.70966	1122.609
"Tes3-ps"	16.7102	5.83291	9.06088	17.8755	6.18702	17.2035	16.7366	35.1119
"Tesc"	966.865	884.647	390.656	97.6629	664.684	629.612	43.166	59.3221
"Tescl"	0	0	1	2	0	0	0	2
"Tesk1"	296.232	212.349	78.8713	41.8574	179.54	194.785	133.325	108.293
"Tesk2"	52.97907	43.446592	36.57842	18.90541	57.28431	45.15343	90.6495	105.17125
"Tesmin"	39.00003	12	12	19	24	95	10.0000000101028	12
"Tespa1"	2	3	1	16.62319	3.35399	3	7	11
"Tet1"	108.21117	94.46606	36.788231	102.3812	185.03166	224.78145	73.3670060148074	90.87426
"Tet2"	452.79033	446.69427	1200.3885	687.5205	572.28067	926.3119	911.85915	1237.8036
"Tet3"	299	237.9995	329.00036	202.08294	273.1573	338.829	685.554	650.903
"Tex10"	200.57441	184.455	244.509	189.6063	215.177	205.3092	897.4646	971.9459
"Tex101"	0	3	1	9.00001	0	0	0	0
"Tex11"	2.9999964899	1.9999999042	4	5.999995303	6.9999974905	4.0000041285	37.99995	19.99998294
"Tex12"	0	2	2	3	1	0	4	13
"Tex13a"	0	0	0	0	0	0	0	0
"Tex13b"	6.05358	2	6	44.3654	6	11	8.04962	9.1367
"Tex13c1"	0	1	0	4	0	0	0	0
"Tex13c2"	0	1	0	3	0	0	0	0
"Tex13c3"	0	2	2	9	0	0	0	2
"Tex14"	2.12218	9	23.357283	22.10943	1	10	10.999995	10.122311
"Tex15"	1	8.65948	6.27588	23.2138	3.999996	3	28.999978	30.269459
"Tex16"	0	0.999999829	0.999999973	1.99999811	0	0	0	0.999999936
"Tex19.1"	0	0	1	7	0	1	0	0
"Tex19.2"	0	1	0	3	0	0	0	0
"Tex2"	1016.99995	905.000444518	526.99953	233.99961	911.0004	892.99997	654.99951	747.999519
"Tex21"	0	2	2	19.21548	0	1	1	0
"Tex22"	5	2	5	4	0	3	4.000003	5
"Tex24"	0	3	2	9	0	1	0	0
"Tex26"	0	3	1	1.27032	0	0	2.6943	2.8490761086
"Tex261"	1129.49	1185.94	452.945	222.242	987.586	936.294	742.55	976.687
"Tex264"	424.93	413.6969	228.7249	98.6744	364.0117	324.9797	396.7109	497.482
"Tex28"	0	0	0	1	0	0	0	0
"Tex29"	0	1	3.56738	0	0	6	0	0
"Tex30"	49.000027	56.00004	50.99998	46.9999834441	51.00001	44.99999	299.00022	307.99999
"Tex33"	0	0	0	4.000004	0	1	0	0
"Tex35"	0	2	3	5.639896	2	1	4	0
"Tex36"	0	0	0	5	0	0	0	0
"Tex37"	0	0	0	1	0	0	0	0
"Tex38"	7	6	3	6	4	5	1	1
"Tex43"	0	0	0	5	0	3	0	2
"Tex44"	0	2	0	2	0	0	1	0
"Tex45"	0	0	1	13	2	0	0	1
"Tex46"	0	0	0	3	0	0	0	0
"Tex47"	0	1	5	8.00001	1	10	2	1
"Tex48"	1.00000043432	0	0	1.999997672	1.00000006602	0	0	0
"Tex50"	0	4	1	6	0	3	2	1
"Tex52"	2	2	1	15.00001	2	4	5	5
"Tex55"	0	3	0	9	0	0	0	0
"Tex9"	12.83266	18.04242	25.7883	1.70793	21.41817	24.2728	30.911831701	38.9277
"Tfam"	529.293	587.8226	286.6279	182.12463	668.19708	545.3383	533.3789	662.27385
"Tfap2a"	8.1979	11.10577	18.22832	58.1729	11.67809	21.85492	13.57998	12.7607
"Tfap2b"	2.39641	7.7811	6.52255	52.17051	0	7.70308	3.93619	11.0406
"Tfap2c"	0	0	0	2.19343e-08	0	0	0	0
"Tfap2d"	0	0	0	7.27036	0	1	0	0
"Tfap2e"	0	4	1	10	0	2	2	2
"Tfap4"	37.011	14.00792	23.00756	14.01326	20.00028	23.39379	37.005245	50.09098
"Tfb1m"	135.245	137.726	17.463	23	154.238	129.596	128.095	112.615
"Tfb2m"	711.258	806.484	361.644	338.179	885.358	750.217	527.644	552.664
"Tfcp2"	133.44405	144.7843	63.20643	38.86687	128.2555	134.986773767	101.406325	115.3503
"Tfcp2l1"	31.433	36.4359	46.0818	88.294	27.2893	44.2064	33.6514	26.7173
"Tfdp1"	272.80331	245.96874	214.98266	162.48296	309.61728	268.83943	1196.8893	1276.9871
"Tfdp2"	1602.22451	1583.40184	1004.09269	469.722280042343	1593.4209	1810.31341	400.21052	417.720834336
"Tfe3"	130.79498	110.360110083838	137.8878688	26.08766	146.37224255482	69.7819	316.27416818937	312.17642
"Tfeb"	361.21348	271.85098	171.12391	52.46339	250.76506	255.96442	132.86234	160.99979
"Tfec"	0	21.4997	120.651	89.245	41.2604	2	286.04	401.147
"Tff1"	0	0	0	2	0	0	0	0
"Tff2"	0	0	0	0	0	0	0	0
"Tff3"	0	0	1	0	0	0	0	0
"Tfg"	592.52862	675.7604	505.0003	292.6844	640.00014	544.52102	769.7368	973.4581
"Tfip11"	236.462	208.552	209.02373	60.30804	197.702	168.019	250.62934	336.60974
"Tfpi"	927.99996	923.4061	616.5285	468.1421	1456.7231	1162.4428	1702.827	1617.23360005779
"Tfpi2"	14.00004	21	70.99997	83.00002	31	18.99997	369	421
"Tfpt"	95.4144	125.3842	71.7392	35.74627	142	128.8666	93.2589	131.6144
"Tfr2"	3.39651	6.37559	4.61307	29.88809	2.46988	6.51028	8.8544400645773	23.85502
"Tfrc"	1822.8272	2718.36	763.3272	803.7614	2304.0124	2119.146	2152.8104	2580.019
"Tg"	47.00006	27.291939	94.8265	77.99838	34.6525	37.79991	35.1723	32.15034
"Tgds"	143.919	143.734	48.3921	49.39808	132.8923	119.216	554.2334	637.5778
"Tgfa"	15.4531	4	28.22979	19.673794	28	8.31198	23.3221	25
"Tgfb1"	90	74.0677	211	85.7628	99	106.316	299	300.704
"Tgfb1i1"	106.53628	104.57686	179.9067	56.7127	126.0416472	135.0506	393.53935	446.12852
"Tgfb2"	98.3789	107.1715	362.9536	196.4855	116.037	120.062	393.7201	512.649
"Tgfb3"	242	274	110	77	316	217	752	1021
"Tgfbi"	384.032	512.691	1426.24	507.963	673.068	341.763	5808.22	6791.86
"Tgfbr1"	492.77044	528.4319373	652.46616	535.5004	661.06599	587.6632	3752.9861	4351.387
"Tgfbr2"	1275.76	1377.478	1496.695	510.349	1561.547	1024.839	2410.51	2781.85
"Tgfbr3"	976.2309	931.193	706.48272	271.15987	1161.82	875.28206	521.39604	577.52893
"Tgfbr3l"	14.9124	5.67804	9.22569	2.46421	15.1294	16.8609	2.02688	4.1544
"Tgfbrap1"	309.77038	281.27413	207.15434	97.36847	298.63011	322.68183	276.65796	375.07299
"Tgif1"	38.26117	32.41192	195.61862	76.43856	52.21323	34.91794	419.16772	335.019970555825
"Tgif2"	17.00004	19.017634	53.6135	21.580407	22.2570898	35.1297235168	98.5662	115.5563
"Tgif2lx1"	0	3	0	1	0	0	0	0
"Tgif2lx2"	0	3	0	1	0	0	0	0
"Tgm1"	7.000005	14.00004	261	71.000011	14	3	49	68.99996
"Tgm2"	4788.02	4529.48	4829.89	2283.01	2754.2	3305.14	4620.35	5546.57
"Tgm3"	2.61444	6.50419	13.9062	27.8953	1.40651	13.4456	20.7746	21.0345
"Tgm4"	0	0	6.3649	10.0485	1.11499	3.20519	0	2.36664
"Tgm5"	0	2	0	10.3467	0	0	2	0
"Tgm6"	0	0	0	0.0212859	0	0	0	0
"Tgm7"	0	1	4	7.000000359576	1	3	2	0
"Tgoln1"	2044	2456	1932	1191	2491	2130	3176	3973
"Tgs1"	140.983	184.645	143.909	149.251	199.873	203.33	509.43	604.033
"Tgtp1"	275.68173	155.88244	174.80704	68.54436	448.52889	228.36566	374.8376	445.93278
"Tgtp2"	95.648	45.2155	37.2784	33.7307	246.663	88.3937	227.065	230.338
"Th"	0	1	2	15.00001	0	3.6226	1	1
"Tha1"	122.561	115.634	21.9157	11.7511	130.015	114.877	25.0007	49.5333
"Thada"	260.274	299.288	192.908	145.695	278.039	351.951	586.538	651.607
"Thap1"	121.065	129.145	43.1137	30.1952	104.24426	86.449	129.01829	122.774
"Thap11"	416.795	372	203	81	370	318	364	401
"Thap12"	1293.92	1497.59	1172.95	578.231	1761.42	1562.01	1680.77	1852.2
"Thap2"	204.81345	272.6936	54.6037	96.56559	228.96605	309.2914	255.9407	292.5646
"Thap3"	60.1512	50.1715	29.7827	10	67.4699	53.9634	74.8926	87.9129
"Thap4"	297.3882	230.44153	129.52774	115.3317	230.27982	284.0129	84.34688	109.3372
"Thap7"	96.1881	74.02921	57.89882	20.791427	86.59417	74.07313	114.98755	158.4912
"Thap8"	0	2.999999	0	2.325269	0	1.5603863	4.1924	0
"Thbd"	1020	1081	4844	1073	1298	913	1324	847
"Thbs1"	1437	573.042	18432.5	5950.6	1003.7	793.854	19784	17686.6
"Thbs2"	528.489	612.574	438.266	254.976	1091.44	594.062	1866.4	2672.91
"Thbs3"	85.0718	93.52354	35.725	19.3659	125.465	97.9418	204.503	290.626634612
"Thbs4"	81	94	141	91.6023	63	58	255	265
"Theg"	0	1	0	11	3	3	4	1
"Thegl"	0	0	2	14	0	0	0	0
"Them4"	165.033	133.68	48.4945	52.4197	143.157	134.138	126.286	146.938
"Them5"	0	0	1	7	0	1	0	0
"Them6"	106	82.9427	23.892	12.6178	102	68.9505	38.9085	55.8797
"Them7"	0	1.618	0	6.44919	1.61587	0	0	2
"Themis"	1	6.06603	7.07074	26.93954	2	4	15.32709	11.00001
"Themis2"	96.7344	80.461	195.813	65.6725	125	71	419.735	402.848
"Themis3"	1.00843	1.01348	1	12.0818	0	0	1.00855	2.01088
"Thg1l"	89.852	115.26691	127.052	109.543	122.809	127.9845	425.313	436.08737
"Thnsl1"	144.544	185.8206594914	52.145966	64.26678	206.00031	207.06976	148.99996	174.64739
"Thnsl2"	66.0217	64.3842	33.5085	40.07999	58.0037	74.4356	37.9337	87.0744
"Thoc1"	135.948	214.41717	143.4996	135.189	235.815	144.8082	727.2249	907.9144
"Thoc2"	427.34453	611.04748	615.11883	666.51946	948.97078	864.5361	2637.37806	2738.43296
"Thoc3"	189.901	183.334	151.289	53.4407	186.906	180.788	310.39	423.416
"Thoc5"	311.99729	298.9999	183.6831	116.5149	281.9197	232.4002	382.13023	454.4913
"Thoc6"	99.7529	105.0109	90.00728	30.6404750309	68.68617	88.2699	306.0374	388.7953
"Thoc7"	321.6566	392.44369	253.76826	69.9903	446.8017	295.55396	767.47573	804.69235
"Thop1"	247.964	207.757	166.565	56.8828	191.033	186.179	253.221	354.244
"Thpo"	3.999997	3	7	15	4	4.999995	5.74472	1
"Thra"	1010.8188	954.30128	217.23094	103.11917	922.56587	872.6323	325.177	384.244
"Thrap3"	1311.97038	1460.67331	1536.67842	625.001919	1420.221825	1520.7212306	1792.33069	2463.91756
"Thrb"	453.63131	562.67362	203.79046	152.83234	517.94537	578.908	76.08701	93.85942
"Thrsp"	408.953	425.254	94.2797	64.2707	345.47	321.404	33.7293	42.0953
"Thsd1"	77.99283	72	55.4959	80.04827	80.4035	83.1213	167.3414	174.4545
"Thsd4"	113.00541	91.65550221791	61.49979339	85.542335	121.49684	109.5897	66.37996	43.271715
"Thsd7a"	225.53	247.468	172.1068	177.7521	300.93	262.255	354.59	472.934
"Thsd7b"	9.99976	13.32913	5.26391	32.9545	8.14181	15.32561	7.37828	16.5928
"Thtpa"	243.321	267.092	95.2772	62.1624	262.147	206.68	131.064	171.881
"Thumpd1"	334.89	357.67	342.045	185.764	382.282	363.455	670.188	680.624
"Thumpd2"	22.7166	27.019	6.82547	5.15063	55.5384	14.8576	58.5036	93.0843
"Thumpd3"	251.63989	279.37834	207.6316	199.74648	276.29603	233.81476	779.3134	737.0839
"Thy1"	31.9184	41	28.2355	23.95853	50.75713	24.28828	338.374	410.455
"Thyn1"	221.2021	237.3679	130.7596	109.2318	258.8051	244.386	846.747	806.143
"Tia1"	157.9395	266.95983	75.53285	116.2357	234.4295	235.2447	445.4477	580.147
"Tial1"	284.0548	282.146800399673	175.52656	113.75898	294.35242	310.25743233	647.3682	622.1289
"Tiam1"	118.80745	104.97282027	216.47373	90.15861	102.035010029693	125.000428	369.12247	330.88458
"Tiam2"	146.94449	131.53474	379.15552	142.48	106.0662	117.50218	121.4586	119.6692
"Ticam1"	145	125	106	61	107	142	147	184
"Ticam2"	27.1398	14.0078	5.38618	16.7673	32	13.6027	76.6084	109.103
"Ticrr"	2.64802	3.73351	1.84608	13.2127	0	3.3051	68.1861	119.381
"Tie1"	1126.5535	963.2472	939.4328	212.7913	882.7061	931.704	1143.973	1123.5704
"Tifa"	55.67788	67.34981	104.44965	62.77613	97.87933	57.4565	438.4845	476.6811
"Tifab"	22.99997	25.99995	49.99997	46.86488	56.6973	42.99998	218.0005	212.9661
"Tigar"	906.93	947.483	463.554	228.247	857.15	705.206	150.034	213.796
"Tigd2"	193	221	174	146	260	251	421	543
"Tigd3"	9.91713	3.95457	12.1128	16.2446000224143	7.30399	25.5463	23.75121	8.54177
"Tigd4"	5.12001	8.41601	7.54214	53.9166	7.17862	8.21087	5.15427	15.2097
"Tigd5"	100.199	77.0056	57.2212	26.051	41	80	44.2937	79.2665
"Tigit"	11.3888	17.1224	25.429	52.8021	12.0625	43.7537	17.9447	17.9253
"Timd2"	6	13	9	45.85906	1	17	10	11
"Timd4"	19	41	5	20	67	22	7	10
"Timeless"	32.762	33.6396	17.4174	0	40.5187	34.127	227.15055	301.27798
"Timm10"	533.99995	599	223.9999	171	566.0003	487.99951	430.99964	475.00008
"Timm10b"	514.03922	452.22095	225.2456	158.63	419.73268	359.31009	911.84156	1010.29384
"Timm13"	646.9158	641.7167	213.948	62.613468	552.1828	490.793	519.6277	715.9467
"Timm17a"	1187.1484	1515.05541	789.59283	582.4414	1360.36125	1325.4312	1274.1511	1412.3701
"Timm17b"	276.3168	312.90814	126.34056	91.9339	246.2385	276.8071	252.9394	289.7676
"Timm21"	129.152	225.298	50.0146	104.112	228.886	190.563	158.369	168.439
"Timm22"	408.3861	381.2412	122.99643	90.59992	336.227	342.9879	403.8736	536.1216
"Timm23"	2861.01934	3351.89	1163.37289	756.86428	2540.89823	2726.286	2366.8204	3146.3397
"Timm29"	743	781	296	182	654	577.772	303	435
"Timm44"	1128.48	1411.1	428.726	201.515	1209.39	1203.6	656.746	801.547
"Timm50"	812.606	759.036	251.347	102.992	552.707	555.292	567.052	674.645
"Timm8a1"	264.489	311.092	214.269	161.189	332.581	262.173	692.195	788.395
"Timm8a2"	0	0	1	5	0	0	2	0
"Timm8b"	990	1051.99	409	268.955	1038	918.977	1083.96	1015.95
"Timm9"	160.00003	201	147.00003	101.000061	200.99996	225.00007	272.0002	316.9998
"Timmdc1"	680.158	733.67	212.998	114.774	614.799	680.649	585.608	653.521
"Timp1"	159.9995	193.9999	969	1171	235	376	15440	15544
"Timp2"	1403.9973	1604.9992	538.0004	177.99979	1999.0005	1035.9984	1633.003	2394.004
"Timp3"	3126.85859	3044.53	4605.36215	1220.91243	2354.97132	2263.645	1895.2568	1868.19459
"Timp4"	640.401	572.287	639.6164	296.5343	507.0839	622.554	39.08788	58.21753
"Tinag"	0	0	0	0	0	0	0	0
"Tinagl1"	1069.7907	711.63577	784.6833	126.24625	433.6886	390.54933	362.47451	461.31509
"Tinf2"	169.79365	170.57355	163.43594	87.71856	162.39505	130.564232	387.88619	475.92886
"Tiparp"	563.69445	420.613	1322.6	627.755	585.85	521.916	1194.28	1053.1
"Tipin"	92.5788	69.00004	72.04282	72.06738	152.03047	95.57107	831.5706	872.04088
"Tiprl"	217.04222	287.71009	189.38674	146.4614	324.2192	265.84827	403.73279	483.2109
"Tirap"	138.42144	132.03353	286.28419	187.63759	121.72687	152.5459	343.27028	503.85181
"Tjap1"	210.84662	192.491	236.40951	59.998709	173.1463967	265.40853	182.7405877879	205.608700105506
"Tjp1"	1270.401	1265.823	965.077	641.037	1293.692	1398.353	1039.23	1270.142
"Tjp2"	339.883544552	262.0002570338	624.8537697409	223.76563	244.96579	268.84694	441.61418	426.52642
"Tjp3"	4.39018	5.93084	6	5.89758	10	13	11	20.00002
"Tk1"	26.6373	19.3298	9.5624	8.18515	27.6991	28.2221	425.644	585.568
"Tk2"	65.4628	74.385	0	23.03768	59.7151	37.1076	77.6897	192.5986
"Tkfc"	69.934	61.146869483	44.93665	28.23774	68.72686	84.4365000273679	83.81325	86.7226
"Tkt"	83.5745	80.5593	193.9990433456	90.9006	125.311	45.9836	713.6683396	894.6607
"Tktl1"	0	0	8.20271	7	0	0	4.70624	2
"Tktl2"	0	3.999995	0	14.00001	0	1	0	0
"Tlcd1"	122.44395	100.96357	64.55884	43.34819	118.40124	127.40441	130.30132	202.3438
"Tlcd2"	24.86574	29.1975	20.3159	14.5723	50.1985	38.02486	109.8348	131.3054
"Tldc2"	1	1	3	6	1	0	2	2
"Tle1"	169.41318	153.02551	164.37314	47.91355	163.22493	98.81938	201.3098	240.8707
"Tle2"	15.62391	21.4247	11.175316	5.8906	12.70437	24.21269	10.86349	21.049925
"Tle3"	191.786477	152.78776	332.345024	114.24054	145.6998322808	167.531473	414.99835	452.547461006
"Tle4"	257.914	210.743	180.757	111.4573	252.832	246.494	406.59	426.447
"Tle5"	6389.91	6465.87	3486.64	1138.89	6569.59	6149.6	1781.15	2246.96
"Tle6"	9.38316	40.27072	24.14021	10.61913	10.4127	23.75866	21.18407	8.83455
"Tle7"	0	0	0	12	0	0	0	0
"Tlk1"	225.797	418.985	292.052	180.943	422.482	421.999	719.542	729.972
"Tlk2"	478.5322	531.86499	626.82696	399.29747	679.54826	564.98190923	906.1649	1027.28946
"Tll1"	12.971647	22.3962	56.9066	78.1129	24.9576	19.1419	87.9223	56.6206
"Tll2"	11	11	12	27	21	12	1	5
"Tln1"	3778.0323	3227.98492	4148.05066	2116.3277	2930.28157	2509.21623	6444.59476	7144.66991
"Tln2"	2482.59751	2018.16918	686.72838	403.4977513617	1860.93424	2054.83122	1452.6876	1818.94951
"Tlnrd1"	295	265	265	77	302	224	714	904
"Tlr1"	19.08663	21.5901	72.25282	46.8237	45.62599	23.47484	553.874	738.903
"Tlr11"	4	6	3	17	0	4	3	8
"Tlr12"	0	1	1	16	0	2	1	5
"Tlr13"	137	185	652	638	277	156	4558	5309
"Tlr2"	108	95	446	209	197	110	1065	1117
"Tlr3"	163.00002	148.999960048868	78.00001	88.9999900828047	226.54743	175.9240218	389.450854	443.7499
"Tlr4"	1009.2067	781.5681	1187.4292	1137.0719	898.4024	802.6604	3180.0212	2977.4885
"Tlr5"	50.99997	38.6129	24.34026	44.6934	41.99998	50.0000137	99.25862	117.919
"Tlr6"	20.7427	22.41098	97.40694	77.8372	42.42044	19.8871	217.2401	255.7727
"Tlr7"	151.00001	175.99975	92	96.00002	282.99978	140.99993	1610.33892	2092.50824
