Transcript stable ID version	Gene stable ID	Gene name
ENSMUST00000022953.9	ENSMUSG00000036800	Fam135b
ENSMUST00000229189.1	ENSMUSG00000036800	Fam135b
ENSMUST00000144458.7	ENSMUSG00000031826	Usp10
ENSMUST00000108988.8	ENSMUSG00000031826	Usp10
ENSMUST00000108982.10	ENSMUSG00000031826	Usp10
ENSMUST00000134729.1	ENSMUSG00000031826	Usp10
ENSMUST00000121820.8	ENSMUSG00000058297	Spock2
ENSMUST00000165024.2	ENSMUSG00000058297	Spock2
ENSMUST00000058022.5	ENSMUSG00000048677	Tpcn2
ENSMUST00000118549.7	ENSMUSG00000032297	Celf6
ENSMUST00000034840.9	ENSMUSG00000032297	Celf6
ENSMUST00000121266.7	ENSMUSG00000032297	Celf6
ENSMUST00000118164.2	ENSMUSG00000032297	Celf6
ENSMUST00000230658.1	ENSMUSG00000008658	Rbfox1
ENSMUST00000056416.8	ENSMUSG00000008658	Rbfox1
ENSMUST00000229741.1	ENSMUSG00000008658	Rbfox1
ENSMUST00000231194.1	ENSMUSG00000008658	Rbfox1
ENSMUST00000231088.1	ENSMUSG00000008658	Rbfox1
ENSMUST00000231031.1	ENSMUSG00000008658	Rbfox1
ENSMUST00000115841.9	ENSMUSG00000008658	Rbfox1
ENSMUST00000090469.7	ENSMUSG00000068697	Myoz1
ENSMUST00000211117.1	ENSMUSG00000019139	Isyna1
ENSMUST00000210005.1	ENSMUSG00000019139	Isyna1
ENSMUST00000211501.1	ENSMUSG00000019139	Isyna1
ENSMUST00000019283.9	ENSMUSG00000019139	Isyna1
ENSMUST00000096148.10	ENSMUSG00000094706	Gm10338
ENSMUST00000178623.1	ENSMUSG00000094706	Gm10338
ENSMUST00000126367.7	ENSMUSG00000033533	Acsm1
ENSMUST00000047929.12	ENSMUSG00000033533	Acsm1
ENSMUST00000135683.2	ENSMUSG00000033533	Acsm1
ENSMUST00000227774.1	ENSMUSG00000062483	Vmn1r171
ENSMUST00000226771.1	ENSMUSG00000062483	Vmn1r171
ENSMUST00000228681.1	ENSMUSG00000062483	Vmn1r171
ENSMUST00000228559.1	ENSMUSG00000062483	Vmn1r171
ENSMUST00000228674.1	ENSMUSG00000062483	Vmn1r171
ENSMUST00000227866.1	ENSMUSG00000062483	Vmn1r171
ENSMUST00000227386.1	ENSMUSG00000062483	Vmn1r171
ENSMUST00000228484.1	ENSMUSG00000062483	Vmn1r171
ENSMUST00000226321.1	ENSMUSG00000062483	Vmn1r171
ENSMUST00000226128.1	ENSMUSG00000062483	Vmn1r171
ENSMUST00000226733.1	ENSMUSG00000062483	Vmn1r171
ENSMUST00000228228.1	ENSMUSG00000062483	Vmn1r171
ENSMUST00000078458.3	ENSMUSG00000062483	Vmn1r171
ENSMUST00000182983.1	ENSMUSG00000003505	Psg18
ENSMUST00000003597.14	ENSMUSG00000003505	Psg18
ENSMUST00000098783.4	ENSMUSG00000003505	Psg18
ENSMUST00000211649.1	ENSMUSG00000030376	Slc8a2
ENSMUST00000168693.2	ENSMUSG00000030376	Slc8a2
ENSMUST00000068690.6	ENSMUSG00000057337	Chst3
ENSMUST00000167915.1	ENSMUSG00000057337	Chst3
ENSMUST00000135158.8	ENSMUSG00000057337	Chst3
ENSMUST00000191443.6	ENSMUSG00000093895	Gm21865
ENSMUST00000177713.1	ENSMUSG00000093895	Gm21865
ENSMUST00000175889.7	ENSMUSG00000032827	Ppp1r9a
ENSMUST00000168998.8	ENSMUSG00000032827	Ppp1r9a
ENSMUST00000035813.8	ENSMUSG00000032827	Ppp1r9a
ENSMUST00000175962.1	ENSMUSG00000032827	Ppp1r9a
ENSMUST00000177338.1	ENSMUSG00000032827	Ppp1r9a
ENSMUST00000177456.7	ENSMUSG00000032827	Ppp1r9a
ENSMUST00000187504.6	ENSMUSG00000096740	Lbhd1
ENSMUST00000201500.1	ENSMUSG00000106824	Gm7697
ENSMUST00000121024.7	ENSMUSG00000053367	Epp13
ENSMUST00000155248.1	ENSMUSG00000053367	Epp13
ENSMUST00000179766.2	ENSMUSG00000041907	Gpr45
ENSMUST00000114761.1	ENSMUSG00000041907	Gpr45
ENSMUST00000166972.8	ENSMUSG00000060279	Ap2a1
ENSMUST00000107857.10	ENSMUSG00000060279	Ap2a1
ENSMUST00000208472.1	ENSMUSG00000060279	Ap2a1
ENSMUST00000167930.7	ENSMUSG00000060279	Ap2a1
ENSMUST00000085399.12	ENSMUSG00000060279	Ap2a1
ENSMUST00000227136.1	ENSMUSG00000071493	Vmn1r208
ENSMUST00000124841.2	ENSMUSG00000071493	Vmn1r208
ENSMUST00000060468.6	ENSMUSG00000050702	4930563M21Rik
ENSMUST00000217105.1	ENSMUSG00000050702	4930563M21Rik
ENSMUST00000191089.1	ENSMUSG00000116347	Gm49416
ENSMUST00000098809.3	ENSMUSG00000074375	Sult2a3
ENSMUST00000096249.6	ENSMUSG00000071652	Ints5
ENSMUST00000227038.1	ENSMUSG00000071491	Vmn1r209
ENSMUST00000227265.1	ENSMUSG00000071491	Vmn1r209
ENSMUST00000095961.1	ENSMUSG00000071491	Vmn1r209
ENSMUST00000044048.7	ENSMUSG00000036854	Hspb6
ENSMUST00000189511.1	ENSMUSG00000101818	Gm28269
ENSMUST00000023353.3	ENSMUSG00000022673	Mcm4
ENSMUST00000229606.1	ENSMUSG00000022673	Mcm4
ENSMUST00000230437.1	ENSMUSG00000022673	Mcm4
ENSMUST00000096251.9	ENSMUSG00000071653	1810009A15Rik
ENSMUST00000183809.7	ENSMUSG00000032221	Mns1
ENSMUST00000184604.7	ENSMUSG00000032221	Mns1
ENSMUST00000034746.9	ENSMUSG00000032221	Mns1
ENSMUST00000016383.9	ENSMUSG00000016239	Lonrf3
ENSMUST00000126147.1	ENSMUSG00000016239	Lonrf3
ENSMUST00000067258.8	ENSMUSG00000050541	Adra1b
ENSMUST00000139906.1	ENSMUSG00000050541	Adra1b
ENSMUST00000167574.1	ENSMUSG00000050541	Adra1b
ENSMUST00000043975.10	ENSMUSG00000036845	Lin37
ENSMUST00000108164.7	ENSMUSG00000036845	Lin37
ENSMUST00000156241.1	ENSMUSG00000036845	Lin37
ENSMUST00000019482.7	ENSMUSG00000019338	Zfp687
ENSMUST00000132195.7	ENSMUSG00000019338	Zfp687
ENSMUST00000149747.1	ENSMUSG00000019338	Zfp687
ENSMUST00000128438.1	ENSMUSG00000019338	Zfp687
ENSMUST00000222464.1	ENSMUSG00000021319	Sfrp4
ENSMUST00000002883.6	ENSMUSG00000021319	Sfrp4
ENSMUST00000221810.1	ENSMUSG00000021319	Sfrp4
ENSMUST00000222992.1	ENSMUSG00000021319	Sfrp4
ENSMUST00000058860.13	ENSMUSG00000058239	Usf2
ENSMUST00000170442.7	ENSMUSG00000058239	Usf2
ENSMUST00000162228.8	ENSMUSG00000058239	Usf2
ENSMUST00000172417.2	ENSMUSG00000058239	Usf2
ENSMUST00000108119.9	ENSMUSG00000058239	Usf2
ENSMUST00000113066.8	ENSMUSG00000023443	Esx1
ENSMUST00000074698.2	ENSMUSG00000023443	Esx1
ENSMUST00000155283.1	ENSMUSG00000023443	Esx1
ENSMUST00000150727.7	ENSMUSG00000058317	Ube2e2
ENSMUST00000175643.7	ENSMUSG00000058317	Ube2e2
ENSMUST00000176843.7	ENSMUSG00000058317	Ube2e2
ENSMUST00000151926.7	ENSMUSG00000058317	Ube2e2
ENSMUST00000124353.1	ENSMUSG00000058317	Ube2e2
ENSMUST00000076133.9	ENSMUSG00000058317	Ube2e2
ENSMUST00000099353.5	ENSMUSG00000025066	Sfr1
ENSMUST00000033866.8	ENSMUSG00000031479	Vps36
ENSMUST00000137780.1	ENSMUSG00000073991	Cnbd1
ENSMUST00000031426.13	ENSMUSG00000029469	Ift81
ENSMUST00000139590.7	ENSMUSG00000029469	Ift81
ENSMUST00000127220.7	ENSMUSG00000029469	Ift81
ENSMUST00000064595.14	ENSMUSG00000052632	Asap2
ENSMUST00000101562.10	ENSMUSG00000052632	Asap2
ENSMUST00000090834.12	ENSMUSG00000052632	Asap2
ENSMUST00000050990.9	ENSMUSG00000052632	Asap2
ENSMUST00000115043.7	ENSMUSG00000028959	Fastk
ENSMUST00000030800.12	ENSMUSG00000028959	Fastk
ENSMUST00000115041.1	ENSMUSG00000028959	Fastk
ENSMUST00000132173.7	ENSMUSG00000036062	Phf24
ENSMUST00000107975.7	ENSMUSG00000036062	Phf24
ENSMUST00000107976.8	ENSMUSG00000036062	Phf24
ENSMUST00000069184.8	ENSMUSG00000036062	Phf24
ENSMUST00000139100.1	ENSMUSG00000036062	Phf24
ENSMUST00000138425.7	ENSMUSG00000036062	Phf24
ENSMUST00000131234.1	ENSMUSG00000036062	Phf24
ENSMUST00000205503.1	ENSMUSG00000004609	Cd33
ENSMUST00000004728.11	ENSMUSG00000004609	Cd33
ENSMUST00000039861.6	ENSMUSG00000004609	Cd33
ENSMUST00000206371.1	ENSMUSG00000004609	Cd33
ENSMUST00000122938.7	ENSMUSG00000030031	Kbtbd8
ENSMUST00000032107.9	ENSMUSG00000030031	Kbtbd8
ENSMUST00000119582.2	ENSMUSG00000030031	Kbtbd8
ENSMUST00000057613.2	ENSMUSG00000051279	Gdf6
ENSMUST00000215288.1	ENSMUSG00000036864	Proser3
ENSMUST00000108165.7	ENSMUSG00000036864	Proser3
ENSMUST00000153594.2	ENSMUSG00000036864	Proser3
ENSMUST00000062708.6	ENSMUSG00000036864	Proser3
ENSMUST00000039758.5	ENSMUSG00000035885	Cox8a
ENSMUST00000108055.8	ENSMUSG00000028438	Kif24
ENSMUST00000030148.5	ENSMUSG00000028438	Kif24
ENSMUST00000154535.7	ENSMUSG00000028438	Kif24
ENSMUST00000216677.1	ENSMUSG00000035024	Ncapd3
ENSMUST00000073127.13	ENSMUSG00000035024	Ncapd3
ENSMUST00000086198.4	ENSMUSG00000035024	Ncapd3
ENSMUST00000032326.10	ENSMUSG00000030204	Ddx47
ENSMUST00000130851.7	ENSMUSG00000030204	Ddx47
ENSMUST00000205244.2	ENSMUSG00000030204	Ddx47
ENSMUST00000205055.2	ENSMUSG00000030204	Ddx47
ENSMUST00000204646.2	ENSMUSG00000030204	Ddx47
ENSMUST00000154558.2	ENSMUSG00000030204	Ddx47
ENSMUST00000155022.2	ENSMUSG00000030204	Ddx47
ENSMUST00000045557.9	ENSMUSG00000040010	Slc7a5
ENSMUST00000065904.4	ENSMUSG00000053465	Hs6st3
ENSMUST00000148194.7	ENSMUSG00000074677	Sirpb1c
ENSMUST00000108354.7	ENSMUSG00000074677	Sirpb1c
ENSMUST00000108352.8	ENSMUSG00000074677	Sirpb1c
ENSMUST00000050623.10	ENSMUSG00000074677	Sirpb1c
ENSMUST00000108350.7	ENSMUSG00000074677	Sirpb1c
ENSMUST00000108349.1	ENSMUSG00000074677	Sirpb1c
ENSMUST00000110407.3	ENSMUSG00000021336	Slc17a4
ENSMUST00000021769.15	ENSMUSG00000021336	Slc17a4
ENSMUST00000030785.14	ENSMUSG00000028943	Espn
ENSMUST00000105659.8	ENSMUSG00000028943	Espn
ENSMUST00000049305.13	ENSMUSG00000028943	Espn
ENSMUST00000105658.7	ENSMUSG00000028943	Espn
ENSMUST00000105653.7	ENSMUSG00000028943	Espn
ENSMUST00000105655.7	ENSMUSG00000028943	Espn
ENSMUST00000105656.7	ENSMUSG00000028943	Espn
ENSMUST00000103196.8	ENSMUSG00000028943	Espn
ENSMUST00000105654.7	ENSMUSG00000028943	Espn
ENSMUST00000070018.13	ENSMUSG00000028943	Espn
ENSMUST00000105657.8	ENSMUSG00000028943	Espn
ENSMUST00000080042.12	ENSMUSG00000028943	Espn
ENSMUST00000084114.11	ENSMUSG00000028943	Espn
ENSMUST00000135185.1	ENSMUSG00000028943	Espn
ENSMUST00000207676.1	ENSMUSG00000028943	Espn
ENSMUST00000213285.1	ENSMUSG00000037940	Inpp4b
ENSMUST00000217122.1	ENSMUSG00000037940	Inpp4b
ENSMUST00000215332.1	ENSMUSG00000037940	Inpp4b
ENSMUST00000042529.13	ENSMUSG00000037940	Inpp4b
ENSMUST00000169116.8	ENSMUSG00000037940	Inpp4b
ENSMUST00000109852.9	ENSMUSG00000037940	Inpp4b
ENSMUST00000172031.8	ENSMUSG00000037940	Inpp4b
ENSMUST00000170160.7	ENSMUSG00000037940	Inpp4b
ENSMUST00000109851.2	ENSMUSG00000037940	Inpp4b
ENSMUST00000193603.5	ENSMUSG00000063887	Nlgn1
ENSMUST00000191835.1	ENSMUSG00000063887	Nlgn1
ENSMUST00000108308.9	ENSMUSG00000063887	Nlgn1
ENSMUST00000075054.9	ENSMUSG00000063887	Nlgn1
ENSMUST00000178344.2	ENSMUSG00000095115	Itpripl2
ENSMUST00000093312.5	ENSMUSG00000031734	Irx3
ENSMUST00000175795.3	ENSMUSG00000031734	Irx3
ENSMUST00000121886.7	ENSMUSG00000060427	Zfp868
ENSMUST00000074982.6	ENSMUSG00000060427	Zfp868
ENSMUST00000044355.9	ENSMUSG00000041571	Selenow
ENSMUST00000034453.5	ENSMUSG00000031972	Acta1
ENSMUST00000212584.1	ENSMUSG00000031972	Acta1
ENSMUST00000055159.7	ENSMUSG00000043157	Arl11
ENSMUST00000224727.1	ENSMUSG00000043157	Arl11
ENSMUST00000117399.1	ENSMUSG00000031207	Msn
ENSMUST00000055458.5	ENSMUSG00000045664	Cdc42ep2
ENSMUST00000054908.9	ENSMUSG00000022024	Sugt1
ENSMUST00000098909.4	ENSMUSG00000096265	4930467E23Rik
ENSMUST00000050963.3	ENSMUSG00000046108	Il17c
ENSMUST00000004200.8	ENSMUSG00000004096	Cwc15
ENSMUST00000213913.1	ENSMUSG00000004096	Cwc15
ENSMUST00000215143.1	ENSMUSG00000004096	Cwc15
ENSMUST00000204285.2	ENSMUSG00000091764	Zfp964
ENSMUST00000169125.1	ENSMUSG00000091764	Zfp964
ENSMUST00000000756.5	ENSMUSG00000000740	Rpl13
ENSMUST00000167842.8	ENSMUSG00000022249	Ttc23l
ENSMUST00000022857.13	ENSMUSG00000022249	Ttc23l
ENSMUST00000186443.1	ENSMUSG00000102045	Gm21294
ENSMUST00000230264.2	ENSMUSG00000071713	Csf2rb
ENSMUST00000229034.1	ENSMUSG00000071713	Csf2rb
ENSMUST00000229678.1	ENSMUSG00000071713	Csf2rb
ENSMUST00000231888.1	ENSMUSG00000071713	Csf2rb
ENSMUST00000096355.3	ENSMUSG00000071713	Csf2rb
ENSMUST00000115496.3	ENSMUSG00000101053	Gm20815
ENSMUST00000184731.7	ENSMUSG00000070810	Sult2a6
ENSMUST00000076576.6	ENSMUSG00000070810	Sult2a6
ENSMUST00000025675.10	ENSMUSG00000024764	Naa40
ENSMUST00000236769.1	ENSMUSG00000024764	Naa40
ENSMUST00000118317.7	ENSMUSG00000008730	Hipk1
ENSMUST00000106845.8	ENSMUSG00000008730	Hipk1
ENSMUST00000029438.14	ENSMUSG00000008730	Hipk1
ENSMUST00000025699.8	ENSMUSG00000024786	Majin
ENSMUST00000113528.1	ENSMUSG00000024786	Majin
ENSMUST00000106804.1	ENSMUSG00000078612	Fyb2
ENSMUST00000106803.8	ENSMUSG00000078612	Fyb2
ENSMUST00000218583.1	ENSMUSG00000061911	Myt1l
ENSMUST00000049784.16	ENSMUSG00000061911	Myt1l
ENSMUST00000021009.9	ENSMUSG00000061911	Myt1l
ENSMUST00000218198.1	ENSMUSG00000061911	Myt1l
ENSMUST00000219744.1	ENSMUSG00000061911	Myt1l
ENSMUST00000105742.7	ENSMUSG00000078503	Zfp990
ENSMUST00000136309.7	ENSMUSG00000078503	Zfp990
ENSMUST00000105741.1	ENSMUSG00000078503	Zfp990
ENSMUST00000068569.4	ENSMUSG00000089929	Bcl2a1b
ENSMUST00000211848.1	ENSMUSG00000110591	Gm31371
ENSMUST00000034277.13	ENSMUSG00000031819	Emc8
ENSMUST00000181950.1	ENSMUSG00000031819	Emc8
ENSMUST00000181111.7	ENSMUSG00000031819	Emc8
ENSMUST00000181836.1	ENSMUSG00000031819	Emc8
ENSMUST00000181334.1	ENSMUSG00000031819	Emc8
ENSMUST00000071798.12	ENSMUSG00000064179	Tnnt1
ENSMUST00000108587.8	ENSMUSG00000064179	Tnnt1
ENSMUST00000163710.7	ENSMUSG00000064179	Tnnt1
ENSMUST00000166161.7	ENSMUSG00000064179	Tnnt1
ENSMUST00000166268.7	ENSMUSG00000064179	Tnnt1
ENSMUST00000166959.7	ENSMUSG00000064179	Tnnt1
ENSMUST00000163538.7	ENSMUSG00000064179	Tnnt1
ENSMUST00000163722.7	ENSMUSG00000064179	Tnnt1
ENSMUST00000163560.1	ENSMUSG00000064179	Tnnt1
ENSMUST00000178163.7	ENSMUSG00000064179	Tnnt1
ENSMUST00000202220.3	ENSMUSG00000029134	Plb1
ENSMUST00000202201.3	ENSMUSG00000029134	Plb1
ENSMUST00000101376.2	ENSMUSG00000029134	Plb1
ENSMUST00000030848.2	ENSMUSG00000028996	Rbp7
ENSMUST00000118870.7	ENSMUSG00000066442	Mthfs
ENSMUST00000085256.7	ENSMUSG00000066442	Mthfs
ENSMUST00000185894.1	ENSMUSG00000066442	Mthfs
ENSMUST00000183659.7	ENSMUSG00000052512	Nav2
ENSMUST00000184945.7	ENSMUSG00000052512	Nav2
ENSMUST00000207743.1	ENSMUSG00000052512	Nav2
ENSMUST00000184109.1	ENSMUSG00000052512	Nav2
ENSMUST00000064395.12	ENSMUSG00000052512	Nav2
ENSMUST00000069828.9	ENSMUSG00000031480	Thsd1
ENSMUST00000160585.1	ENSMUSG00000031480	Thsd1
ENSMUST00000162447.1	ENSMUSG00000031480	Thsd1
ENSMUST00000163912.2	ENSMUSG00000090440	1700049E17Rik2
ENSMUST00000111874.2	ENSMUSG00000090440	1700049E17Rik2
ENSMUST00000019291.6	ENSMUSG00000030373	Psg28
ENSMUST00000190329.1	ENSMUSG00000091077	Gm21292
ENSMUST00000171947.2	ENSMUSG00000091077	Gm21292
ENSMUST00000075312.4	ENSMUSG00000061808	Ttr
ENSMUST00000115642.7	ENSMUSG00000031161	Hdac6
ENSMUST00000145675.7	ENSMUSG00000031161	Hdac6
ENSMUST00000133349.1	ENSMUSG00000031161	Hdac6
ENSMUST00000154244.1	ENSMUSG00000031161	Hdac6
ENSMUST00000033501.14	ENSMUSG00000031161	Hdac6
ENSMUST00000159565.7	ENSMUSG00000056617	4931429L15Rik
ENSMUST00000160795.1	ENSMUSG00000056617	4931429L15Rik
ENSMUST00000172280.1	ENSMUSG00000056617	4931429L15Rik
ENSMUST00000057829.3	ENSMUSG00000044018	Mrpl50
ENSMUST00000189253.1	ENSMUSG00000094679	Gm21721
ENSMUST00000179595.1	ENSMUSG00000094679	Gm21721
ENSMUST00000217461.1	ENSMUSG00000057193	Slc44a2
ENSMUST00000034697.7	ENSMUSG00000057193	Slc44a2
ENSMUST00000214268.1	ENSMUSG00000057193	Slc44a2
ENSMUST00000213535.1	ENSMUSG00000057193	Slc44a2
ENSMUST00000003640.3	ENSMUSG00000003545	Fosb
ENSMUST00000207334.1	ENSMUSG00000003545	Fosb
ENSMUST00000208505.1	ENSMUSG00000003545	Fosb
ENSMUST00000207716.1	ENSMUSG00000003545	Fosb
ENSMUST00000208326.1	ENSMUSG00000003545	Fosb
ENSMUST00000208446.1	ENSMUSG00000003545	Fosb
ENSMUST00000057090.11	ENSMUSG00000039376	Synpo2l
ENSMUST00000119483.1	ENSMUSG00000039376	Synpo2l
ENSMUST00000117386.1	ENSMUSG00000039376	Synpo2l
ENSMUST00000062620.8	ENSMUSG00000050440	Hamp
ENSMUST00000167712.1	ENSMUSG00000091657	Gm3072
ENSMUST00000059787.14	ENSMUSG00000044393	Dsg2
ENSMUST00000120102.7	ENSMUSG00000044393	Dsg2
ENSMUST00000121837.1	ENSMUSG00000044393	Dsg2
ENSMUST00000215619.1	ENSMUSG00000096472	Cdkn2d
ENSMUST00000086374.7	ENSMUSG00000096472	Cdkn2d
ENSMUST00000213407.1	ENSMUSG00000096472	Cdkn2d
ENSMUST00000216069.1	ENSMUSG00000067525	Olfr1427
ENSMUST00000215374.1	ENSMUSG00000067525	Olfr1427
ENSMUST00000087825.2	ENSMUSG00000067525	Olfr1427
ENSMUST00000094097.11	ENSMUSG00000047554	Tmem41b
ENSMUST00000119929.7	ENSMUSG00000047554	Tmem41b
ENSMUST00000118429.7	ENSMUSG00000047554	Tmem41b
ENSMUST00000138109.1	ENSMUSG00000100838	Gm29094
ENSMUST00000080152.4	ENSMUSG00000063412	Gm10131
ENSMUST00000066674.7	ENSMUSG00000041261	Car8
ENSMUST00000098553.10	ENSMUSG00000001247	Lsr
ENSMUST00000001279.14	ENSMUSG00000001247	Lsr
ENSMUST00000108116.9	ENSMUSG00000001247	Lsr
ENSMUST00000205961.1	ENSMUSG00000001247	Lsr
ENSMUST00000147431.1	ENSMUSG00000001247	Lsr
ENSMUST00000066652.6	ENSMUSG00000036333	Kidins220
ENSMUST00000220459.1	ENSMUSG00000036333	Kidins220
ENSMUST00000222941.1	ENSMUSG00000036333	Kidins220
ENSMUST00000222013.1	ENSMUSG00000036333	Kidins220
ENSMUST00000222481.1	ENSMUSG00000036333	Kidins220
ENSMUST00000107972.7	ENSMUSG00000056592	Zfp658
ENSMUST00000005597.8	ENSMUSG00000056592	Zfp658
ENSMUST00000121111.8	ENSMUSG00000028641	P3h1
ENSMUST00000030393.12	ENSMUSG00000028641	P3h1
ENSMUST00000102662.10	ENSMUSG00000028641	P3h1
ENSMUST00000081606.6	ENSMUSG00000028641	P3h1
ENSMUST00000155990.7	ENSMUSG00000028906	Epb41
ENSMUST00000146443.7	ENSMUSG00000028906	Epb41
ENSMUST00000135579.7	ENSMUSG00000028906	Epb41
ENSMUST00000137846.7	ENSMUSG00000028906	Epb41
ENSMUST00000054917.11	ENSMUSG00000028906	Epb41
ENSMUST00000105974.7	ENSMUSG00000028906	Epb41
ENSMUST00000105970.7	ENSMUSG00000028906	Epb41
ENSMUST00000105975.7	ENSMUSG00000028906	Epb41
ENSMUST00000146021.7	ENSMUSG00000028906	Epb41
ENSMUST00000105972.7	ENSMUSG00000028906	Epb41
ENSMUST00000212761.1	ENSMUSG00000028906	Epb41
ENSMUST00000141291.2	ENSMUSG00000028906	Epb41
ENSMUST00000105981.8	ENSMUSG00000028906	Epb41
ENSMUST00000084253.9	ENSMUSG00000028906	Epb41
ENSMUST00000030739.10	ENSMUSG00000028906	Epb41
ENSMUST00000068545.5	ENSMUSG00000055137	Sugct
ENSMUST00000221598.1	ENSMUSG00000055137	Sugct
ENSMUST00000220514.1	ENSMUSG00000055137	Sugct
ENSMUST00000095345.4	ENSMUSG00000071113	Mboat4
ENSMUST00000226294.1	ENSMUSG00000061296	Vmn1r210
ENSMUST00000226180.1	ENSMUSG00000061296	Vmn1r210
ENSMUST00000072044.1	ENSMUSG00000061296	Vmn1r210
ENSMUST00000034607.9	ENSMUSG00000032096	Arcn1
ENSMUST00000010298.6	ENSMUSG00000010154	Spire2
ENSMUST00000212404.1	ENSMUSG00000010154	Spire2
ENSMUST00000069259.8	ENSMUSG00000029601	Iqcd
ENSMUST00000094391.5	ENSMUSG00000029601	Iqcd
ENSMUST00000010251.10	ENSMUSG00000063796	Slc22a8
ENSMUST00000170817.1	ENSMUSG00000063796	Slc22a8
ENSMUST00000030138.8	ENSMUSG00000028430	Nol6
ENSMUST00000183034.4	ENSMUSG00000026131	Dst
ENSMUST00000187486.6	ENSMUSG00000026131	Dst
ENSMUST00000182697.7	ENSMUSG00000026131	Dst
ENSMUST00000182314.7	ENSMUSG00000026131	Dst
ENSMUST00000097786.9	ENSMUSG00000026131	Dst
ENSMUST00000097785.9	ENSMUSG00000026131	Dst
ENSMUST00000239001.1	ENSMUSG00000026131	Dst
ENSMUST00000183006.4	ENSMUSG00000026131	Dst
ENSMUST00000183302.5	ENSMUSG00000026131	Dst
ENSMUST00000185897.6	ENSMUSG00000026131	Dst
ENSMUST00000185269.6	ENSMUSG00000026131	Dst
ENSMUST00000194192.2	ENSMUSG00000026131	Dst
ENSMUST00000182018.7	ENSMUSG00000026131	Dst
ENSMUST00000183100.7	ENSMUSG00000026131	Dst
ENSMUST00000182507.3	ENSMUSG00000026131	Dst
ENSMUST00000115104.9	ENSMUSG00000026131	Dst
ENSMUST00000208391.2	ENSMUSG00000067524	Olfr1428
ENSMUST00000214103.1	ENSMUSG00000067524	Olfr1428
ENSMUST00000087824.1	ENSMUSG00000067524	Olfr1428
ENSMUST00000172530.7	ENSMUSG00000050994	Adgb
ENSMUST00000208717.1	ENSMUSG00000050994	Adgb
ENSMUST00000045328.13	ENSMUSG00000050994	Adgb
ENSMUST00000132573.1	ENSMUSG00000050994	Adgb
ENSMUST00000179956.7	ENSMUSG00000050994	Adgb
ENSMUST00000107696.1	ENSMUSG00000039634	Zfp189
ENSMUST00000042964.12	ENSMUSG00000039634	Zfp189
ENSMUST00000115253.2	ENSMUSG00000079642	Gm6268
ENSMUST00000098300.5	ENSMUSG00000035704	Alg8
ENSMUST00000221480.1	ENSMUSG00000012429	Mplkip
ENSMUST00000049744.3	ENSMUSG00000012429	Mplkip
ENSMUST00000074339.12	ENSMUSG00000028107	Tars2
ENSMUST00000163530.7	ENSMUSG00000028107	Tars2
ENSMUST00000029752.14	ENSMUSG00000028107	Tars2
ENSMUST00000098857.8	ENSMUSG00000028107	Tars2
ENSMUST00000195929.4	ENSMUSG00000028107	Tars2
ENSMUST00000198289.4	ENSMUSG00000028107	Tars2
ENSMUST00000199570.1	ENSMUSG00000028107	Tars2
ENSMUST00000196868.4	ENSMUSG00000028107	Tars2
ENSMUST00000197501.1	ENSMUSG00000028107	Tars2
ENSMUST00000037687.7	ENSMUSG00000033578	Tmem35a
ENSMUST00000019143.8	ENSMUSG00000018999	Slc35b4
ENSMUST00000111884.7	ENSMUSG00000029600	Rita1
ENSMUST00000156356.1	ENSMUSG00000029600	Rita1
ENSMUST00000031599.8	ENSMUSG00000029600	Rita1
ENSMUST00000140554.1	ENSMUSG00000029600	Rita1
ENSMUST00000177800.7	ENSMUSG00000029600	Rita1
ENSMUST00000228645.1	ENSMUSG00000063998	Vmn1r211
ENSMUST00000073728.4	ENSMUSG00000063998	Vmn1r211
ENSMUST00000113573.7	ENSMUSG00000031229	Atrx
ENSMUST00000198209.1	ENSMUSG00000031229	Atrx
ENSMUST00000200471.1	ENSMUSG00000031229	Atrx
ENSMUST00000128968.7	ENSMUSG00000031229	Atrx
ENSMUST00000198448.4	ENSMUSG00000031229	Atrx
ENSMUST00000134507.7	ENSMUSG00000031229	Atrx
ENSMUST00000150914.7	ENSMUSG00000031229	Atrx
ENSMUST00000134381.7	ENSMUSG00000031229	Atrx
ENSMUST00000154866.7	ENSMUSG00000031229	Atrx
ENSMUST00000199233.4	ENSMUSG00000031229	Atrx
ENSMUST00000198441.4	ENSMUSG00000031229	Atrx
ENSMUST00000101305.8	ENSMUSG00000031229	Atrx
ENSMUST00000137453.7	ENSMUSG00000031229	Atrx
ENSMUST00000130980.1	ENSMUSG00000031229	Atrx
ENSMUST00000094798.4	ENSMUSG00000070799	Psg26
ENSMUST00000208788.1	ENSMUSG00000109305	Smim38
ENSMUST00000184356.1	ENSMUSG00000099216	Obox8
ENSMUST00000213471.1	ENSMUSG00000067522	Olfr76
ENSMUST00000214676.1	ENSMUSG00000067522	Olfr76
ENSMUST00000087822.2	ENSMUSG00000067522	Olfr76
ENSMUST00000054857.12	ENSMUSG00000049119	Fam110b
ENSMUST00000108380.1	ENSMUSG00000049119	Fam110b
ENSMUST00000156582.7	ENSMUSG00000049119	Fam110b
ENSMUST00000171403.1	ENSMUSG00000049119	Fam110b
ENSMUST00000169499.1	ENSMUSG00000091556	Gm14569
ENSMUST00000023068.7	ENSMUSG00000022432	Smc1b
